id,name,country,country_code,latitude,longitude,status,status_class,reactor_type,reactor_model,construction_start_at,operational_from,operational_to,temporal_start,temporal_end,capacity_mwe,last_updated_at,source,iaea_id,dataset_region,geometry_note,map_year,period_start,period_end,decade_label,status_at_year,snapshot_rule
108,Calder Hall-4,United Kingdom,GB,54.42,-3.491,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1955-08-01,1959-04-01,2003-03-31,1959-04-01,2003-03-31,35.0,2015-05-24T04:51:10+03:00,WNA/IAEA,234.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
127,Chapelcross-1,United Kingdom,GB,55.014,-3.223,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1955-10-01,1959-03-01,2004-06-29,1959-03-01,2004-06-29,35.0,2015-05-24T04:51:17+03:00,WNA/IAEA,252.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
128,Chapelcross-2,United Kingdom,GB,55.014,-3.223,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1955-10-01,1959-08-01,2004-06-29,1959-08-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,253.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
129,Chapelcross-3,United Kingdom,GB,55.014,-3.223,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1955-10-01,1959-12-01,2004-06-29,1959-12-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,254.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
130,Chapelcross-4,United Kingdom,GB,55.014,-3.223,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1955-10-01,1960-03-01,2004-06-29,1960-03-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,255.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
197,Dungeness-A1,United Kingdom,GB,50.914,0.962,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1960-07-01,1965-10-28,2006-12-31,1965-10-28,2006-12-31,275.0,2015-05-24T04:51:20+03:00,WNA/IAEA,275.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
198,Dungeness-A2,United Kingdom,GB,50.914,0.962,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1960-07-01,1965-12-30,2006-12-31,1965-12-30,2006-12-31,275.0,2015-05-24T04:51:20+03:00,WNA/IAEA,276.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
199,Dungeness-B1,United Kingdom,GB,50.914,0.962,Shutdown,shutdown_or_decommissioned,GCR,AGR,1965-10-01,1985-04-01,2021-06-07,1985-04-01,2021-06-07,607.0,2022-01-05T00:04:08+02:00,WNA/IAEA,248.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
200,Dungeness-B2,United Kingdom,GB,50.914,0.962,Shutdown,shutdown_or_decommissioned,GCR,AGR,1965-10-01,1989-04-01,2021-06-07,1989-04-01,2021-06-07,607.0,2022-01-05T00:04:08+02:00,WNA/IAEA,249.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
300,Hartlepool-A1,United Kingdom,GB,54.634,-1.18,Operational,active_or_suspended,GCR,AGR,1968-10-01,1989-04-01,,1989-04-01,2100-01-01,590.0,2021-04-20T02:47:37+03:00,WNA/IAEA,250.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
301,Hartlepool-A2,United Kingdom,GB,54.634,-1.18,Operational,active_or_suspended,GCR,AGR,1968-10-01,1989-04-01,,1989-04-01,2100-01-01,595.0,2021-04-20T02:47:37+03:00,WNA/IAEA,251.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
304,Heysham-A1,United Kingdom,GB,54.029,-2.912,Operational,active_or_suspended,GCR,AGR,1970-12-01,1989-04-01,,1989-04-01,2100-01-01,611.0,2015-05-24T04:51:18+03:00,WNA/IAEA,256.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
305,Heysham-A2,United Kingdom,GB,54.029,-2.912,Operational,active_or_suspended,GCR,AGR,1970-12-01,1989-04-01,,1989-04-01,2100-01-01,611.0,2015-05-24T04:51:18+03:00,WNA/IAEA,257.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
306,Heysham-B1,United Kingdom,GB,54.029,-2.912,Operational,active_or_suspended,GCR,AGR,1980-08-01,1989-04-01,,1989-04-01,2100-01-01,615.0,2015-05-24T04:51:18+03:00,WNA/IAEA,259.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
307,Heysham-B2,United Kingdom,GB,54.029,-2.912,Operational,active_or_suspended,GCR,AGR,1980-08-01,1989-04-01,,1989-04-01,2100-01-01,615.0,2015-05-24T04:51:18+03:00,WNA/IAEA,260.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
312,Hinkley Point-A1,United Kingdom,GB,51.209,-3.131,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1957-11-01,1965-03-30,2000-05-23,1965-03-30,2000-05-23,250.0,2015-05-24T04:51:19+03:00,WNA/IAEA,271.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
313,Hinkley Point-A2,United Kingdom,GB,51.209,-3.131,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1957-11-01,1965-05-05,2000-05-23,1965-05-05,2000-05-23,250.0,2015-05-24T04:51:19+03:00,WNA/IAEA,272.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
314,Hinkley Point-B1,United Kingdom,GB,51.209,-3.131,Shutdown,shutdown_or_decommissioned,GCR,AGR,1967-09-01,1978-10-02,2022-08-01,1978-10-02,2022-08-01,625.0,2022-09-24T22:33:57+03:00,WNA/IAEA,244.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
315,Hinkley Point-B2,United Kingdom,GB,51.209,-3.131,Shutdown,shutdown_or_decommissioned,GCR,AGR,1967-09-01,1976-09-27,2022-07-06,1976-09-27,2022-07-06,625.0,2022-09-24T22:33:57+03:00,WNA/IAEA,245.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
330,Hunterston-B1,United Kingdom,GB,55.722,-4.893,Shutdown,shutdown_or_decommissioned,GCR,AGR,1967-11-01,1976-02-07,2021-11-26,1976-02-07,2021-11-26,624.0,2022-01-05T00:04:08+02:00,WNA/IAEA,246.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
331,Hunterston-B2,United Kingdom,GB,55.722,-4.893,Shutdown,shutdown_or_decommissioned,GCR,AGR,1967-11-01,1977-04-01,2022-01-07,1977-04-01,2022-01-07,624.0,2022-04-21T20:26:19+03:00,WNA/IAEA,247.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
503,Oldbury-A1,United Kingdom,GB,51.649,-2.567,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1962-05-01,1967-12-31,2012-02-29,1967-12-31,2012-02-29,300.0,2015-05-24T04:51:11+03:00,WNA/IAEA,237.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
504,Oldbury-A2,United Kingdom,GB,51.649,-2.567,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1962-05-01,1968-09-30,2011-06-30,1968-09-30,2011-06-30,300.0,2015-05-24T04:51:12+03:00,WNA/IAEA,238.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
638,Sizewell-A1,United Kingdom,GB,52.212,1.621,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1961-04-01,1966-03-25,2006-12-31,1966-03-25,2006-12-31,290.0,2015-05-24T04:51:10+03:00,WNA/IAEA,235.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
639,Sizewell-A2,United Kingdom,GB,52.212,1.621,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1961-04-01,1966-09-15,2006-12-31,1966-09-15,2006-12-31,290.0,2015-05-24T04:51:11+03:00,WNA/IAEA,236.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
640,Sizewell-B,United Kingdom,GB,52.212,1.621,Operational,active_or_suspended,PWR,SNUPPS,1988-07-18,1995-09-22,,1995-09-22,2100-01-01,1188.0,2015-05-24T04:51:18+03:00,WNA/IAEA,263.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
702,Torness-1,United Kingdom,GB,55.966,-2.399,Operational,active_or_suspended,GCR,AGR,1980-08-01,1988-05-25,,1988-05-25,2100-01-01,645.0,2015-05-24T04:51:18+03:00,WNA/IAEA,261.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
703,Torness-2,United Kingdom,GB,55.966,-2.399,Operational,active_or_suspended,GCR,AGR,1980-08-01,1989-02-03,,1989-02-03,2100-01-01,645.0,2015-05-24T04:51:18+03:00,WNA/IAEA,262.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
750,Wylfa-1,United Kingdom,GB,53.416,-4.48,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1963-09-01,1971-11-01,2015-12-30,1971-11-01,2015-12-30,550.0,2016-03-09T18:43:09+02:00,WNA/IAEA,240.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
751,Wylfa-2,United Kingdom,GB,53.416,-4.48,Shutdown,shutdown_or_decommissioned,GCR,MAGNOX,1963-09-01,1972-01-03,2012-04-25,1972-01-03,2012-04-25,550.0,2015-05-24T04:51:13+03:00,WNA/IAEA,241.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2000,2000-01-01,2009-12-31,2000s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
20,Armenian-2,Armenia,AM,40.182,44.147,Operational,active_or_suspended,PWR,VVER V-270,1975-07-01,1980-05-03,,1980-05-03,2100-01-01,375.0,2021-06-29T00:12:17+03:00,WNA/IAEA,2.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
180,Doel-1,Belgium,BE,51.323,4.259,Operational,active_or_suspended,PWR,WH 2LP,1969-07-01,1975-02-15,,1975-02-15,2100-01-01,392.0,2017-02-10T23:55:14+02:00,WNA/IAEA,9.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
181,Doel-2,Belgium,BE,51.323,4.259,Operational,active_or_suspended,PWR,WH 2LP,1971-09-01,1975-12-01,,1975-12-01,2100-01-01,445.0,2021-01-06T01:19:47+02:00,WNA/IAEA,11.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
182,Doel-3,Belgium,BE,51.323,4.259,Shutdown,shutdown_or_decommissioned,PWR,WH 3LP,1975-01-01,1982-10-01,2022-09-23,1982-10-01,2022-09-23,890.0,2022-12-30T00:57:40+02:00,WNA/IAEA,12.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
183,Doel-4,Belgium,BE,51.323,4.259,Operational,active_or_suspended,PWR,WH 3LP,1978-12-01,1985-07-01,,1985-07-01,2100-01-01,1000.0,2017-02-10T23:55:43+02:00,WNA/IAEA,14.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
694,Tihange-1,Belgium,BE,50.533,5.271,Operational,active_or_suspended,PWR,Framatome 3 loops reactor,1970-06-01,1975-10-01,,1975-10-01,2100-01-01,870.0,2015-05-24T04:54:04+03:00,WNA/IAEA,10.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
695,Tihange-2,Belgium,BE,50.533,5.271,Shutdown,shutdown_or_decommissioned,PWR,WH 3LP,1976-04-01,1983-06-01,2023-02-01,1983-06-01,2023-02-01,900.0,2023-08-28T08:01:45+03:00,WNA/IAEA,13.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
696,Tihange-3,Belgium,BE,50.533,5.271,Operational,active_or_suspended,PWR,WH 3LP,1978-11-01,1985-09-01,,1985-09-01,2100-01-01,1020.0,2017-02-10T23:55:44+02:00,WNA/IAEA,15.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
398,Kozloduy-5,Bulgaria,BG,43.744,23.776,Operational,active_or_suspended,PWR,VVER V-320,1980-07-09,1988-12-23,,1988-12-23,2100-01-01,953.0,2022-04-21T20:26:19+03:00,WNA/IAEA,20.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
399,Kozloduy-6,Bulgaria,BG,43.744,23.776,Operational,active_or_suspended,PWR,VVER V-320,1982-04-01,1993-12-30,,1993-12-30,2100-01-01,1003.0,2020-04-18T04:46:52+03:00,WNA/IAEA,21.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
193,Dukovany-1,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-01-01,1985-05-03,,1985-05-03,2100-01-01,420.0,2023-08-28T08:01:45+03:00,WNA/IAEA,78.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
194,Dukovany-2,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-01-01,1986-03-21,,1986-03-21,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,79.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
195,Dukovany-3,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-03-01,1986-12-20,,1986-12-20,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,80.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
196,Dukovany-4,Czechia,CZ,49.089,16.149,Operational,active_or_suspended,PWR,VVER V-213,1979-03-01,1987-07-19,,1987-07-19,2100-01-01,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,81.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
683,Temelin-1,Czechia,CZ,49.181,14.377,Operational,active_or_suspended,PWR,VVER V-320,1987-02-01,2002-06-10,,2002-06-10,2100-01-01,1027.0,2021-02-14T03:47:53+02:00,WNA/IAEA,74.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
684,Temelin-2,Czechia,CZ,49.181,14.377,Operational,active_or_suspended,PWR,VVER V-320,1987-02-01,2003-04-18,,2003-04-18,2100-01-01,1029.0,2021-02-14T03:47:53+02:00,WNA/IAEA,75.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
444,Loviisa-1,Finland,FI,60.372,26.342,Operational,active_or_suspended,PWR,VVER V-213,1971-05-01,1977-05-09,,1977-05-09,2100-01-01,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,157.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
445,Loviisa-2,Finland,FI,60.372,26.342,Operational,active_or_suspended,PWR,VVER V-213,1972-08-01,1981-01-05,,1981-01-05,2100-01-01,420.0,2015-05-24T04:50:50+03:00,WNA/IAEA,158.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
505,Olkiluoto-1,Finland,FI,61.235,21.444,Operational,active_or_suspended,BWR,"AA-III, BWR-2500",1974-02-01,1979-10-10,,1979-10-10,2100-01-01,660.0,2018-03-10T14:51:29+02:00,WNA/IAEA,159.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
506,Olkiluoto-2,Finland,FI,61.235,21.444,Operational,active_or_suspended,BWR,"AA-III, BWR-2500",1975-11-01,1982-07-10,,1982-07-10,2100-01-01,660.0,2018-03-10T14:51:33+02:00,WNA/IAEA,160.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
44,Belleville-1,France,FR,47.511,2.871,Operational,active_or_suspended,PWR,P4 REP 1300,1980-05-01,1988-06-01,,1988-06-01,2100-01-01,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,211.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
45,Belleville-2,France,FR,47.511,2.871,Operational,active_or_suspended,PWR,P4 REP 1300,1980-08-01,1989-01-01,,1989-01-01,2100-01-01,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,212.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
62,Blayais-1,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1977-01-01,1981-12-01,,1981-12-01,2100-01-01,910.0,2015-05-24T04:50:53+03:00,WNA/IAEA,187.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
63,Blayais-2,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1977-01-01,1983-02-01,,1983-02-01,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,188.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
64,Blayais-3,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1978-04-01,1983-11-14,,1983-11-14,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,189.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
65,Blayais-4,France,FR,45.256,-0.691,Operational,active_or_suspended,PWR,CP1,1978-04-01,1983-10-01,,1983-10-01,2100-01-01,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,190.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
95,Bugey-2,France,FR,45.796,5.268,Operational,active_or_suspended,PWR,CP0,1972-11-01,1979-03-01,,1979-03-01,2100-01-01,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,165.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
96,Bugey-3,France,FR,45.798,5.268,Operational,active_or_suspended,PWR,CP0,1973-09-01,1979-03-01,,1979-03-01,2100-01-01,920.0,2015-05-24T04:50:51+03:00,WNA/IAEA,166.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
97,Bugey-4,France,FR,45.8,5.267,Operational,active_or_suspended,PWR,CP0,1974-06-01,1979-07-01,,1979-07-01,2100-01-01,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,167.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
98,Bugey-5,France,FR,45.8,5.267,Operational,active_or_suspended,PWR,CP0,1974-07-01,1980-01-03,,1980-01-03,2100-01-01,900.0,2015-05-24T04:50:51+03:00,WNA/IAEA,168.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
117,Cattenom-1,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1979-10-29,1987-04-01,,1987-04-01,2100-01-01,1300.0,2015-05-24T04:51:01+03:00,WNA/IAEA,207.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
118,Cattenom-2,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1980-07-28,1988-02-01,,1988-02-01,2100-01-01,1300.0,2015-05-24T04:51:02+03:00,WNA/IAEA,210.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
119,Cattenom-3,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1982-06-15,1991-02-01,,1991-02-01,2100-01-01,1300.0,2015-05-24T04:51:04+03:00,WNA/IAEA,218.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
120,Cattenom-4,France,FR,49.416,6.217,Operational,active_or_suspended,PWR,P4 REP 1300,1983-09-28,1992-01-01,,1992-01-01,2100-01-01,1300.0,2015-05-24T04:51:06+03:00,WNA/IAEA,223.0,Europe_bbox_lon_-25_45_lat_34_72,Approximate point coordinates from GeoNuclearData,2010,2010-01-01,2019-12-31,2010s,active,operational_from <= Jan 1 of map_year and operational_to > Jan 1 of map_year
